lot_id,wafer_id,defect_type,x,y,severity,detected_at_step
LOT-2263,LOT-2263-W25,void,-0.4298,-0.3754,minor,cvd
LOT-2263,LOT-2263-W25,void,0.1632,0.563,major,cvd
LOT-2264,LOT-2264-W01,void,0.0574,-0.1383,minor,cvd
LOT-2264,LOT-2264-W01,particle,0.1426,0.4784,minor,cvd
LOT-2264,LOT-2264-W01,particle,0.523,0.3491,minor,cvd
LOT-2264,LOT-2264-W01,void,-0.4774,0.035,major,cvd
LOT-2264,LOT-2264-W01,void,0.2441,-0.6864,minor,cvd
LOT-2264,LOT-2264-W01,particle,0.4955,0.2764,major,cvd
LOT-2264,LOT-2264-W01,particle,0.359,0.4969,minor,cvd
LOT-2264,LOT-2264-W01,particle,0.5461,0.4467,major,cvd
LOT-2264,LOT-2264-W01,particle,0.5005,0.1164,major,cvd
LOT-2264,LOT-2264-W01,particle,0.5223,-0.5205,minor,cvd
LOT-2264,LOT-2264-W01,void,-0.4501,0.4306,minor,cvd
LOT-2264,LOT-2264-W01,particle,-0.4869,-0.4094,minor,cvd
LOT-2264,LOT-2264-W01,void,0.4223,-0.3649,critical,cvd
LOT-2264,LOT-2264-W01,void,-0.4715,0.3397,major,cvd
LOT-2264,LOT-2264-W01,particle,0.4893,-0.2423,major,cvd
LOT-2264,LOT-2264-W01,void,-0.5999,-0.1046,critical,cvd
LOT-2264,LOT-2264-W01,void,-0.5946,-0.3024,major,cvd
LOT-2264,LOT-2264-W01,particle,-0.4061,0.3837,minor,cvd
LOT-2264,LOT-2264-W01,particle,-0.4078,0.3331,major,cvd
LOT-2264,LOT-2264-W01,particle,0.6101,-0.1695,minor,cvd
LOT-2264,LOT-2264-W01,particle,-0.4963,-0.3359,minor,cvd
LOT-2264,LOT-2264-W01,particle,0.435,-0.337,major,cvd
LOT-2264,LOT-2264-W01,void,-0.0055,0.5934,major,cvd
LOT-2264,LOT-2264-W01,particle,-0.074,0.5888,minor,cvd
LOT-2264,LOT-2264-W01,void,0.3436,0.5575,major,cvd
LOT-2264,LOT-2264-W01,void,0.5835,-0.0121,major,cvd
LOT-2264,LOT-2264-W01,void,-0.2535,-0.5553,major,cvd
LOT-2264,LOT-2264-W01,void,0.5357,0.3059,major,cvd
LOT-2264,LOT-2264-W01,void,-0.0148,-0.5787,minor,cvd
LOT-2264,LOT-2264-W01,void,0.4083,0.4149,minor,cvd
LOT-2264,LOT-2264-W01,void,0.1649,-0.5798,minor,cvd
LOT-2264,LOT-2264-W01,void,0.5412,0.1861,major,cvd
LOT-2264,LOT-2264-W01,void,-0.5825,-0.0846,minor,cvd
LOT-2264,LOT-2264-W01,void,0.2545,-0.5087,minor,cvd
LOT-2264,LOT-2264-W01,particle,-0.1401,0.5404,minor,cvd
LOT-2264,LOT-2264-W01,void,0.4107,-0.4274,critical,cvd
LOT-2264,LOT-2264-W01,void,-0.541,-0.2783,major,cvd
LOT-2264,LOT-2264-W01,void,0.1501,0.6135,minor,cvd
LOT-2264,LOT-2264-W01,particle,-0.166,-0.5823,minor,cvd
LOT-2264,LOT-2264-W01,particle,-0.5006,0.3465,major,cvd
LOT-2264,LOT-2264-W01,void,-0.5611,0.3349,minor,cvd
LOT-2264,LOT-2264-W01,void,-0.3756,-0.4818,major,cvd
LOT-2264,LOT-2264-W01,void,-0.283,0.5222,major,cvd
LOT-2264,LOT-2264-W01,particle,0.509,0.2798,critical,cvd
LOT-2264,LOT-2264-W01,void,-0.5261,-0.0186,minor,cvd
LOT-2264,LOT-2264-W01,void,-0.5809,-0.1842,minor,cvd
LOT-2264,LOT-2264-W01,particle,-0.31,-0.485,minor,cvd
LOT-2264,LOT-2264-W01,void,0.0484,-0.5718,major,cvd
LOT-2264,LOT-2264-W01,void,-0.3411,0.4599,major,cvd
LOT-2264,LOT-2264-W01,void,-0.5435,-0.2693,minor,cvd
LOT-2264,LOT-2264-W01,void,-0.3288,0.4661,minor,cvd
LOT-2264,LOT-2264-W01,void,0.325,-0.5632,minor,cvd
LOT-2264,LOT-2264-W01,particle,0.5474,-0.2382,major,cvd
LOT-2264,LOT-2264-W01,void,0.3852,0.4626,major,cvd
LOT-2264,LOT-2264-W01,void,0.5703,-0.1709,minor,cvd
LOT-2264,LOT-2264-W01,void,-0.4888,-0.351,minor,cvd
LOT-2264,LOT-2264-W01,void,-0.3265,-0.5625,major,cvd
LOT-2264,LOT-2264-W01,void,-0.4659,-0.4019,critical,cvd
LOT-2264,LOT-2264-W01,particle,-0.1475,-0.5678,minor,cvd
LOT-2264,LOT-2264-W01,void,0.2254,-0.4492,major,cvd
LOT-2264,LOT-2264-W01,void,-0.3128,0.4362,minor,cvd
LOT-2264,LOT-2264-W01,particle,0.4835,0.2851,major,cvd
LOT-2264,LOT-2264-W01,particle,-0.1848,0.5343,minor,cvd
LOT-2264,LOT-2264-W01,void,0.5602,0.2175,major,cvd
LOT-2264,LOT-2264-W01,void,-0.369,0.4074,major,cvd
LOT-2264,LOT-2264-W01,void,0.5413,-0.2855,major,cvd
LOT-2264,LOT-2264-W01,void,-0.4527,0.3678,minor,cvd
LOT-2264,LOT-2264-W01,particle,0.1896,0.5622,minor,cvd
LOT-2264,LOT-2264-W01,particle,0.1452,0.5774,major,cvd
LOT-2264,LOT-2264-W01,particle,-0.4687,-0.3126,major,cvd
LOT-2264,LOT-2264-W01,void,-0.5017,0.2195,minor,cvd
LOT-2264,LOT-2264-W01,void,0.5735,-0.2197,minor,cvd
LOT-2264,LOT-2264-W01,void,-0.3681,0.4343,minor,cvd
LOT-2264,LOT-2264-W01,particle,-0.5131,0.1045,minor,cvd
LOT-2264,LOT-2264-W01,particle,-0.2395,-0.4904,minor,cvd
LOT-2264,LOT-2264-W01,void,-0.5381,-0.2346,minor,cvd
LOT-2264,LOT-2264-W01,void,-0.3839,0.4453,minor,cvd
LOT-2264,LOT-2264-W01,particle,0.3419,0.4276,critical,cvd
LOT-2264,LOT-2264-W01,void,0.6239,-0.0645,minor,cvd
LOT-2264,LOT-2264-W01,void,0.5218,-0.169,minor,cvd
LOT-2264,LOT-2264-W01,void,-0.1084,0.5938,major,cvd
LOT-2264,LOT-2264-W01,void,0.369,0.4326,critical,cvd
LOT-2264,LOT-2264-W01,void,0.5502,-0.0339,major,cvd
LOT-2264,LOT-2264-W01,particle,-0.3637,-0.4616,major,cvd
LOT-2264,LOT-2264-W01,void,0.1273,-0.5982,minor,cvd
LOT-2264,LOT-2264-W01,void,0.6324,0.2364,major,cvd
LOT-2264,LOT-2264-W01,particle,0.3411,-0.5586,minor,cvd
LOT-2264,LOT-2264-W01,void,0.573,-0.1416,critical,cvd
LOT-2264,LOT-2264-W01,void,-0.4737,0.2723,major,cvd
LOT-2264,LOT-2264-W01,void,0.5145,0.1035,minor,cvd
LOT-2264,LOT-2264-W01,void,-0.5503,0.0652,minor,cvd
LOT-2264,LOT-2264-W01,void,-0.5147,0.2575,major,cvd
LOT-2264,LOT-2264-W01,void,-0.3109,0.4585,major,cvd
LOT-2264,LOT-2264-W01,particle,0.418,0.4077,major,cvd
LOT-2264,LOT-2264-W01,void,-0.4055,0.3925,major,cvd
LOT-2264,LOT-2264-W01,void,-0.2614,-0.531,critical,cvd
LOT-2264,LOT-2264-W01,void,0.3143,0.5325,minor,cvd
LOT-2264,LOT-2264-W01,void,0.4836,-0.4168,major,cvd
LOT-2264,LOT-2264-W01,void,0.464,-0.3366,major,cvd
LOT-2264,LOT-2264-W01,void,0.2543,0.5542,critical,cvd
LOT-2264,LOT-2264-W01,particle,-0.4669,0.4301,major,cvd
LOT-2264,LOT-2264-W01,particle,-0.2948,0.5165,major,cvd
LOT-2264,LOT-2264-W01,void,-0.6309,-0.1824,major,cvd
LOT-2264,LOT-2264-W01,void,-0.3751,-0.3901,major,cvd
LOT-2264,LOT-2264-W01,particle,-0.3005,0.4914,major,cvd
LOT-2264,LOT-2264-W01,void,0.5971,0.2061,major,cvd
LOT-2264,LOT-2264-W01,void,0.3505,0.4384,minor,cvd
LOT-2264,LOT-2264-W01,void,0.2574,-0.5018,critical,cvd
LOT-2264,LOT-2264-W01,void,0.5254,-0.3177,minor,cvd
LOT-2264,LOT-2264-W01,particle,-0.4228,-0.3459,minor,cvd
LOT-2264,LOT-2264-W01,void,0.4087,-0.4113,major,cvd
LOT-2264,LOT-2264-W01,void,0.0335,-0.6137,major,cvd
LOT-2264,LOT-2264-W01,particle,-0.3718,-0.4078,critical,cvd
LOT-2264,LOT-2264-W02,void,-0.2143,-0.1565,critical,cvd
LOT-2264,LOT-2264-W02,void,0.846,-0.4753,critical,cvd
LOT-2264,LOT-2264-W02,void,-0.0404,0.1233,minor,cvd
LOT-2264,LOT-2264-W02,particle,-0.1501,-0.5658,minor,cvd
LOT-2264,LOT-2264-W02,particle,0.4358,0.1826,minor,cvd
LOT-2264,LOT-2264-W02,void,0.2049,0.6286,major,cvd
LOT-2264,LOT-2264-W02,particle,0.0611,-0.8703,minor,cvd
LOT-2264,LOT-2264-W02,void,-0.7282,-0.4243,minor,cvd
LOT-2264,LOT-2264-W02,void,-0.0735,-0.6841,major,cvd
LOT-2264,LOT-2264-W02,particle,0.4838,-0.3376,major,cvd
LOT-2264,LOT-2264-W02,void,0.4905,-0.2504,major,cvd
LOT-2264,LOT-2264-W02,void,-0.3237,-0.4917,major,cvd
LOT-2264,LOT-2264-W02,void,-0.5617,0.3176,minor,cvd
LOT-2264,LOT-2264-W02,particle,0.5661,0.1034,major,cvd
LOT-2264,LOT-2264-W02,particle,-0.618,0.1002,minor,cvd
LOT-2264,LOT-2264-W02,void,0.5474,0.3329,major,cvd
LOT-2264,LOT-2264-W02,void,-0.3405,0.4228,minor,cvd
LOT-2264,LOT-2264-W02,void,-0.071,0.6358,major,cvd
LOT-2264,LOT-2264-W02,particle,-0.215,0.4347,minor,cvd
LOT-2264,LOT-2264-W02,void,-0.5769,-0.0299,minor,cvd
LOT-2264,LOT-2264-W02,void,-0.3031,-0.4908,minor,cvd
LOT-2264,LOT-2264-W02,particle,0.5666,0.0147,major,cvd
LOT-2264,LOT-2264-W02,void,-0.4934,-0.1064,minor,cvd
LOT-2264,LOT-2264-W02,particle,0.2531,-0.5934,minor,cvd
LOT-2264,LOT-2264-W02,void,0.6107,0.0718,major,cvd
LOT-2264,LOT-2264-W02,particle,0.2217,0.6306,major,cvd
LOT-2264,LOT-2264-W02,particle,-0.4482,0.4237,major,cvd
LOT-2264,LOT-2264-W02,void,-0.6406,-0.1568,minor,cvd
LOT-2264,LOT-2264-W02,particle,0.6285,-0.131,major,cvd
LOT-2264,LOT-2264-W02,void,0.0952,-0.5136,minor,cvd
LOT-2264,LOT-2264-W02,void,-0.3031,0.522,minor,cvd
LOT-2264,LOT-2264-W02,void,-0.1956,0.541,major,cvd
LOT-2264,LOT-2264-W02,particle,-0.458,-0.3394,major,cvd
LOT-2264,LOT-2264-W02,particle,-0.4716,-0.1741,critical,cvd
LOT-2264,LOT-2264-W02,void,0.259,0.5517,minor,cvd
LOT-2264,LOT-2264-W02,void,-0.0818,-0.5142,minor,cvd
LOT-2264,LOT-2264-W02,void,0.1585,-0.5788,minor,cvd
LOT-2264,LOT-2264-W02,void,-0.1743,-0.4409,major,cvd
LOT-2264,LOT-2264-W02,void,0.1767,-0.5857,minor,cvd
LOT-2264,LOT-2264-W02,void,-0.3737,0.383,minor,cvd
LOT-2264,LOT-2264-W02,void,-0.4243,0.3292,minor,cvd
LOT-2264,LOT-2264-W02,void,0.2086,0.5871,major,cvd
LOT-2264,LOT-2264-W02,void,0.545,0.1764,minor,cvd
LOT-2264,LOT-2264-W02,particle,0.6236,0.1068,major,cvd
LOT-2264,LOT-2264-W02,void,-0.33,-0.4694,major,cvd
LOT-2264,LOT-2264-W02,void,0.5144,-0.2577,critical,cvd
LOT-2264,LOT-2264-W02,void,0.2042,-0.6004,critical,cvd
LOT-2264,LOT-2264-W02,particle,0.2596,0.5716,minor,cvd
LOT-2264,LOT-2264-W02,void,-0.6075,0.0662,minor,cvd
LOT-2264,LOT-2264-W02,void,-0.5814,-0.0352,critical,cvd
LOT-2264,LOT-2264-W02,void,-0.494,-0.0453,major,cvd
LOT-2264,LOT-2264-W02,void,0.5777,-0.1938,major,cvd
LOT-2264,LOT-2264-W02,void,0.6043,0.1895,major,cvd
LOT-2264,LOT-2264-W02,void,0.0607,0.5724,critical,cvd
LOT-2264,LOT-2264-W02,particle,0.4947,-0.1769,minor,cvd
LOT-2264,LOT-2264-W02,void,0.1469,-0.5351,minor,cvd
LOT-2264,LOT-2264-W02,particle,-0.6251,0.1023,minor,cvd
LOT-2264,LOT-2264-W02,void,-0.1711,-0.5707,critical,cvd
LOT-2264,LOT-2264-W02,void,-0.1239,0.5667,minor,cvd
LOT-2264,LOT-2264-W02,void,0.5581,-0.0421,major,cvd
LOT-2264,LOT-2264-W02,particle,-0.5002,0.1843,major,cvd
LOT-2264,LOT-2264-W02,void,-0.2221,-0.5344,critical,cvd
LOT-2264,LOT-2264-W02,void,0.6081,0.1737,major,cvd
LOT-2264,LOT-2264-W02,void,-0.5338,-0.2607,minor,cvd
LOT-2264,LOT-2264-W02,particle,0.5486,0.4379,minor,cvd
LOT-2264,LOT-2264-W02,void,-0.6467,-0.1909,minor,cvd
LOT-2264,LOT-2264-W02,void,0.3679,0.3487,minor,cvd
LOT-2264,LOT-2264-W02,void,-0.5656,0.0756,minor,cvd
LOT-2264,LOT-2264-W02,void,-0.4586,-0.3956,minor,cvd
LOT-2264,LOT-2264-W02,void,0.2699,-0.4314,minor,cvd
LOT-2264,LOT-2264-W02,particle,-0.0833,-0.5729,major,cvd
LOT-2264,LOT-2264-W02,particle,0.5036,0.1168,major,cvd
LOT-2264,LOT-2264-W02,void,-0.2617,-0.5232,minor,cvd
LOT-2264,LOT-2264-W02,void,0.3236,0.4767,critical,cvd
LOT-2264,LOT-2264-W02,void,0.4939,0.1917,minor,cvd
LOT-2264,LOT-2264-W02,particle,0.3285,-0.4319,major,cvd
LOT-2264,LOT-2264-W02,void,0.114,-0.496,major,cvd
LOT-2264,LOT-2264-W02,particle,-0.2751,-0.5648,minor,cvd
LOT-2264,LOT-2264-W02,void,-0.3252,0.4748,major,cvd
LOT-2264,LOT-2264-W02,void,-0.355,-0.4681,major,cvd
LOT-2264,LOT-2264-W02,void,0.057,-0.5722,minor,cvd
LOT-2264,LOT-2264-W02,void,0.0499,0.5596,major,cvd
LOT-2264,LOT-2264-W02,void,0.4803,-0.4294,minor,cvd
LOT-2264,LOT-2264-W02,void,-0.5136,-0.3623,minor,cvd
LOT-2264,LOT-2264-W02,void,0.5758,0.1127,minor,cvd
LOT-2264,LOT-2264-W02,void,0.3438,0.4764,minor,cvd
LOT-2264,LOT-2264-W02,void,0.5391,0.1481,major,cvd
LOT-2264,LOT-2264-W02,void,0.321,-0.5003,minor,cvd
LOT-2264,LOT-2264-W02,particle,-0.1139,0.5148,minor,cvd
LOT-2264,LOT-2264-W02,particle,0.4067,-0.4272,minor,cvd
LOT-2264,LOT-2264-W02,particle,-0.036,0.6326,minor,cvd
LOT-2264,LOT-2264-W02,particle,-0.5486,0.1625,minor,cvd
LOT-2264,LOT-2264-W02,void,-0.189,-0.3997,minor,cvd
LOT-2264,LOT-2264-W02,particle,-0.6133,-0.0968,major,cvd
LOT-2264,LOT-2264-W02,void,-0.0744,0.5654,minor,cvd
LOT-2264,LOT-2264-W03,void,-0.0847,-0.9028,minor,cvd
LOT-2264,LOT-2264-W03,void,-0.6468,0.5709,critical,cvd
LOT-2264,LOT-2264-W03,void,0.0443,-0.1797,major,cvd
LOT-2264,LOT-2264-W03,void,0.1468,0.3261,major,cvd
LOT-2264,LOT-2264-W03,void,-0.5874,-0.2535,major,cvd
LOT-2264,LOT-2264-W03,particle,-0.731,-0.1703,major,cvd
LOT-2264,LOT-2264-W03,void,-0.6956,0.2818,minor,cvd
LOT-2264,LOT-2264-W03,particle,0.1312,0.7325,major,cvd
LOT-2264,LOT-2264-W03,particle,-0.8349,0.4027,major,cvd
LOT-2264,LOT-2264-W03,void,-0.3525,0.2304,major,cvd
LOT-2264,LOT-2264-W03,void,-0.6834,-0.6083,critical,cvd
LOT-2264,LOT-2264-W03,void,-0.1128,-0.2004,critical,cvd
LOT-2264,LOT-2264-W03,void,0.4719,-0.1445,minor,cvd
LOT-2264,LOT-2264-W03,particle,0.4489,-0.2857,minor,cvd
LOT-2264,LOT-2264-W03,void,-0.5905,0.2267,minor,cvd
LOT-2264,LOT-2264-W03,particle,-0.236,-0.5208,critical,cvd
LOT-2264,LOT-2264-W03,void,0.4647,-0.2997,minor,cvd
LOT-2264,LOT-2264-W03,void,-0.516,-0.3465,minor,cvd
LOT-2264,LOT-2264-W03,void,0.1015,-0.5239,minor,cvd
LOT-2264,LOT-2264-W03,particle,-0.2545,-0.4624,critical,cvd
LOT-2264,LOT-2264-W03,void,-0.1581,0.5281,major,cvd
LOT-2264,LOT-2264-W03,void,0.3022,0.4419,minor,cvd
LOT-2264,LOT-2264-W03,particle,-0.1744,0.5223,minor,cvd
LOT-2264,LOT-2264-W03,particle,0.4981,0.3457,major,cvd
LOT-2264,LOT-2264-W03,void,-0.4224,0.3318,minor,cvd
LOT-2264,LOT-2264-W03,void,-0.4972,-0.046,major,cvd
LOT-2264,LOT-2264-W03,particle,0.3918,0.4853,major,cvd
LOT-2264,LOT-2264-W03,void,-0.4261,0.4624,major,cvd
LOT-2264,LOT-2264-W03,void,-0.3083,0.636,minor,cvd
LOT-2264,LOT-2264-W03,void,-0.2785,0.4175,minor,cvd
LOT-2264,LOT-2264-W03,void,-0.3007,0.5762,major,cvd
LOT-2264,LOT-2264-W03,void,-0.5535,-0.3589,minor,cvd
LOT-2264,LOT-2264-W03,void,0.5053,0.323,minor,cvd
LOT-2264,LOT-2264-W03,particle,0.5682,0.3408,critical,cvd
LOT-2264,LOT-2264-W03,void,-0.1927,-0.5446,minor,cvd
LOT-2264,LOT-2264-W03,void,0.6125,0.1409,minor,cvd
LOT-2264,LOT-2264-W03,void,0.3134,0.4314,major,cvd
LOT-2264,LOT-2264-W03,void,0.453,0.4031,critical,cvd
LOT-2264,LOT-2264-W03,void,0.375,-0.4303,major,cvd
LOT-2264,LOT-2264-W03,void,-0.3641,-0.4114,minor,cvd
LOT-2264,LOT-2264-W03,particle,-0.1342,0.5218,minor,cvd
LOT-2264,LOT-2264-W03,void,-0.2595,-0.5512,minor,cvd
LOT-2264,LOT-2264-W03,particle,-0.4031,0.4952,major,cvd
LOT-2264,LOT-2264-W03,particle,-0.5259,-0.3435,minor,cvd
LOT-2264,LOT-2264-W03,void,-0.4074,-0.2786,minor,cvd
LOT-2264,LOT-2264-W03,void,-0.0625,0.4646,minor,cvd
LOT-2264,LOT-2264-W03,void,-0.6284,0.0731,major,cvd
LOT-2264,LOT-2264-W03,void,-0.3377,-0.457,minor,cvd
LOT-2264,LOT-2264-W03,void,-0.3528,-0.5371,minor,cvd
LOT-2264,LOT-2264-W03,void,0.3872,0.4886,minor,cvd
LOT-2264,LOT-2264-W03,particle,-0.5238,-0.061,major,cvd
LOT-2264,LOT-2264-W03,void,-0.4058,-0.4424,major,cvd
LOT-2264,LOT-2264-W03,void,-0.4287,0.3055,minor,cvd
LOT-2264,LOT-2264-W03,void,-0.0581,0.517,minor,cvd
LOT-2264,LOT-2264-W03,void,0.3923,-0.3104,major,cvd
LOT-2264,LOT-2264-W03,particle,-0.5552,-0.055,major,cvd
LOT-2264,LOT-2264-W03,void,0.0242,-0.5114,minor,cvd
LOT-2264,LOT-2264-W03,void,0.2461,0.4623,minor,cvd
LOT-2264,LOT-2264-W03,void,0.1934,-0.6178,minor,cvd
LOT-2264,LOT-2264-W03,void,0.5431,0.2657,minor,cvd
LOT-2264,LOT-2264-W03,void,0.5767,0.2039,major,cvd
LOT-2264,LOT-2264-W03,void,0.2199,-0.5988,minor,cvd
LOT-2264,LOT-2264-W03,void,0.0233,-0.6077,major,cvd
LOT-2264,LOT-2264-W03,particle,0.3593,-0.4571,critical,cvd
LOT-2264,LOT-2264-W03,void,0.5596,0.2213,major,cvd
LOT-2264,LOT-2264-W03,particle,-0.2999,-0.5223,minor,cvd
LOT-2264,LOT-2264-W03,void,-0.4066,0.4715,minor,cvd
LOT-2264,LOT-2264-W03,void,0.5389,-0.0122,major,cvd
LOT-2264,LOT-2264-W03,void,-0.1411,0.5588,major,cvd
LOT-2264,LOT-2264-W03,void,-0.2593,0.5323,major,cvd
LOT-2264,LOT-2264-W03,void,0.0258,-0.6257,minor,cvd
LOT-2264,LOT-2264-W03,void,-0.4637,-0.1843,critical,cvd
LOT-2264,LOT-2264-W03,void,-0.583,-0.1004,major,cvd
LOT-2264,LOT-2264-W03,void,0.4077,0.4174,major,cvd
LOT-2264,LOT-2264-W03,particle,0.5745,0.0378,minor,cvd
LOT-2264,LOT-2264-W03,void,-0.2151,-0.5865,major,cvd
LOT-2264,LOT-2264-W03,particle,-0.5185,0.2689,major,cvd
LOT-2264,LOT-2264-W03,void,-0.3845,0.4604,major,cvd
LOT-2264,LOT-2264-W03,particle,0.5499,-0.1177,major,cvd
LOT-2264,LOT-2264-W03,void,-0.1396,-0.5558,critical,cvd
LOT-2264,LOT-2264-W03,void,0.3923,-0.2947,major,cvd
LOT-2264,LOT-2264-W03,particle,-0.6154,-0.1394,major,cvd
LOT-2264,LOT-2264-W03,void,0.3618,-0.478,major,cvd
LOT-2264,LOT-2264-W03,void,0.1694,0.5172,critical,cvd
LOT-2264,LOT-2264-W03,void,0.5167,-0.1354,minor,cvd
LOT-2264,LOT-2264-W03,void,-0.5409,0.3013,major,cvd
LOT-2264,LOT-2264-W03,void,-0.3758,0.4441,major,cvd
LOT-2264,LOT-2264-W03,particle,0.577,0.0227,minor,cvd
LOT-2264,LOT-2264-W03,void,-0.2986,0.4786,minor,cvd
LOT-2264,LOT-2264-W03,particle,0.2441,0.4977,major,cvd
LOT-2264,LOT-2264-W03,void,-0.506,0.347,major,cvd
LOT-2264,LOT-2264-W03,void,-0.6152,0.0653,major,cvd
LOT-2264,LOT-2264-W03,void,-0.5948,-0.0041,major,cvd
LOT-2264,LOT-2264-W03,void,0.2691,0.5773,major,cvd
LOT-2264,LOT-2264-W03,void,-0.0308,-0.5716,minor,cvd
LOT-2264,LOT-2264-W03,void,-0.3325,0.4846,minor,cvd
LOT-2264,LOT-2264-W03,void,-0.5907,0.0048,major,cvd
LOT-2264,LOT-2264-W03,void,-0.421,-0.4557,minor,cvd
LOT-2264,LOT-2264-W03,void,0.5734,-0.1215,major,cvd
LOT-2264,LOT-2264-W03,void,0.1505,0.5296,major,cvd
LOT-2264,LOT-2264-W03,particle,-0.2414,-0.5347,critical,cvd
LOT-2264,LOT-2264-W03,void,0.4485,0.3142,minor,cvd
LOT-2264,LOT-2264-W03,particle,-0.1023,-0.5943,minor,cvd
LOT-2264,LOT-2264-W03,particle,0.3974,0.4212,minor,cvd
LOT-2264,LOT-2264-W03,void,-0.2314,0.5446,minor,cvd
LOT-2264,LOT-2264-W03,void,-0.58,-0.2861,major,cvd
LOT-2264,LOT-2264-W03,void,-0.4186,-0.4525,minor,cvd
LOT-2264,LOT-2264-W03,void,-0.4954,-0.0495,minor,cvd
LOT-2264,LOT-2264-W03,void,0.5676,0.0854,minor,cvd
LOT-2264,LOT-2264-W03,void,-0.0992,0.5893,major,cvd
LOT-2264,LOT-2264-W03,void,-0.4887,0.2042,minor,cvd
LOT-2264,LOT-2264-W03,void,-0.3291,0.4946,major,cvd
LOT-2264,LOT-2264-W03,void,-0.2626,0.5046,critical,cvd
LOT-2264,LOT-2264-W03,particle,0.037,-0.6313,minor,cvd
LOT-2264,LOT-2264-W03,void,-0.5024,0.2622,minor,cvd
LOT-2264,LOT-2264-W03,void,0.5662,0.1287,major,cvd
LOT-2264,LOT-2264-W03,void,-0.3846,0.3869,major,cvd
LOT-2264,LOT-2264-W03,void,-0.6056,0.0594,critical,cvd
LOT-2264,LOT-2264-W03,void,0.5899,0.1157,critical,cvd
LOT-2264,LOT-2264-W03,void,-0.6146,0.0473,major,cvd
LOT-2264,LOT-2264-W03,void,-0.4406,0.4291,minor,cvd
LOT-2264,LOT-2264-W03,void,0.3486,0.6149,minor,cvd
LOT-2264,LOT-2264-W03,void,-0.0464,0.5081,critical,cvd
LOT-2264,LOT-2264-W03,void,0.0364,-0.5804,major,cvd
LOT-2264,LOT-2264-W03,void,-0.2889,0.5198,minor,cvd
LOT-2264,LOT-2264-W03,particle,-0.3139,0.5206,major,cvd
LOT-2264,LOT-2264-W03,void,0.1122,-0.5846,major,cvd
LOT-2264,LOT-2264-W04,void,-0.0434,-0.223,critical,cvd
LOT-2264,LOT-2264-W04,particle,0.6228,0.5309,major,cvd
LOT-2264,LOT-2264-W04,void,-0.6067,0.5163,minor,cvd
LOT-2264,LOT-2264-W04,particle,-0.9506,0.2113,critical,cvd
LOT-2264,LOT-2264-W04,void,0.2074,0.2365,major,cvd
LOT-2264,LOT-2264-W04,void,0.6859,-0.2457,minor,cvd
LOT-2264,LOT-2264-W04,void,0.4522,0.3935,minor,cvd
LOT-2264,LOT-2264-W04,particle,-0.7963,0.1274,major,cvd
LOT-2264,LOT-2264-W04,void,0.2978,0.0259,major,cvd
LOT-2264,LOT-2264-W04,void,0.562,0.2351,minor,cvd
LOT-2264,LOT-2264-W04,void,-0.5373,-0.1285,minor,cvd
LOT-2264,LOT-2264-W04,void,0.4555,-0.5443,major,cvd
LOT-2264,LOT-2264-W04,particle,0.5527,-0.3048,critical,cvd
LOT-2264,LOT-2264-W04,void,-0.5391,-0.2489,major,cvd
LOT-2264,LOT-2264-W04,void,-0.1705,0.5902,major,cvd
LOT-2264,LOT-2264-W04,particle,-0.2363,0.5241,minor,cvd
LOT-2264,LOT-2264-W04,void,0.4315,0.3853,critical,cvd
LOT-2264,LOT-2264-W04,void,-0.5543,0.2437,minor,cvd
LOT-2264,LOT-2264-W04,void,-0.1364,0.5644,major,cvd
LOT-2264,LOT-2264-W04,void,-0.5147,0.1857,minor,cvd
LOT-2264,LOT-2264-W04,void,0.5367,-0.2011,minor,cvd
LOT-2264,LOT-2264-W04,void,0.4441,0.4803,minor,cvd
LOT-2264,LOT-2264-W04,void,-0.4908,0.146,minor,cvd
LOT-2264,LOT-2264-W04,particle,0.2623,0.4651,major,cvd
LOT-2264,LOT-2264-W04,particle,-0.4258,0.4799,minor,cvd
LOT-2264,LOT-2264-W04,void,0.6153,-0.1288,minor,cvd
LOT-2264,LOT-2264-W04,particle,-0.4004,-0.3397,major,cvd
LOT-2264,LOT-2264-W04,particle,-0.5436,-0.3325,major,cvd
LOT-2264,LOT-2264-W04,void,-0.5021,-0.0524,minor,cvd
LOT-2264,LOT-2264-W04,particle,-0.2062,0.5241,major,cvd
LOT-2264,LOT-2264-W04,void,-0.0292,0.54,minor,cvd
LOT-2264,LOT-2264-W04,void,0.3707,-0.4785,major,cvd
LOT-2264,LOT-2264-W04,void,-0.3088,0.4334,minor,cvd
LOT-2264,LOT-2264-W04,void,-0.4063,-0.3482,minor,cvd
LOT-2264,LOT-2264-W04,void,0.0496,-0.5685,major,cvd
LOT-2264,LOT-2264-W04,void,0.6011,0.1189,critical,cvd
LOT-2264,LOT-2264-W04,void,-0.5183,-0.0821,major,cvd
LOT-2264,LOT-2264-W04,void,-0.4759,0.2997,major,cvd
LOT-2264,LOT-2264-W04,void,0.5592,0.1087,minor,cvd
LOT-2264,LOT-2264-W04,void,0.5634,-0.111,major,cvd
LOT-2264,LOT-2264-W04,void,-0.4155,-0.389,critical,cvd
LOT-2264,LOT-2264-W04,void,0.4175,-0.3802,minor,cvd
LOT-2264,LOT-2264-W04,void,0.5691,0.0928,minor,cvd
