lot_id,step_name,tool_id,parameter_name,value,spec_min,spec_max,timestamp
LOT-2224,cvd,CVD-04,rf_bias,245.193,240.0,260.0,2026-03-03T13:22:00
LOT-2224,cmp,CMP-03,head_downforce,3.4943,3.33,3.67,2026-03-03T14:39:00
LOT-2224,cmp,CMP-03,platen_rpm,75.4563,72.9,77.1,2026-03-03T14:39:00
LOT-2224,cmp,CMP-03,slurry_flow_rate,182.5964,173.0,187.0,2026-03-03T14:39:00
LOT-2224,implant,IMP-03,beam_current,12.0392,11.58,12.42,2026-03-03T15:55:00
LOT-2224,implant,IMP-03,acceleration_energy,79.6208,78.2,81.8,2026-03-03T15:55:00
LOT-2224,implant,IMP-03,tilt_angle,6.9702,6.79,7.21,2026-03-03T15:55:00
LOT-2225,litho,LITHO-03,exposure_energy,24.5779,23.7,25.3,2026-03-03T16:18:00
LOT-2225,litho,LITHO-03,focus_offset,7.471,-7.5,7.5,2026-03-03T16:18:00
LOT-2225,litho,LITHO-03,numerical_aperture,1.3533,1.339,1.361,2026-03-03T16:18:00
LOT-2225,etch,ETCH-02,chamber_pressure,14.8272,13.8,16.2,2026-03-03T17:22:00
LOT-2225,etch,ETCH-02,rf_power_forward,851.6514,828.0,872.0,2026-03-03T17:22:00
LOT-2225,etch,ETCH-02,gas_flow_cl2,119.8935,115.8,124.2,2026-03-03T17:22:00
LOT-2225,cvd,CVD-02,deposition_temp,399.1952,394.5,405.5,2026-03-03T18:42:00
LOT-2225,cvd,CVD-02,chamber_pressure,4.0866,3.79,4.21,2026-03-03T18:42:00
LOT-2225,cvd,CVD-02,rf_bias,244.1841,240.0,260.0,2026-03-03T18:42:00
LOT-2225,cmp,CMP-04,head_downforce,3.4199,3.33,3.67,2026-03-03T19:38:00
LOT-2225,cmp,CMP-04,platen_rpm,74.9396,72.9,77.1,2026-03-03T19:38:00
LOT-2225,cmp,CMP-04,slurry_flow_rate,178.9032,173.0,187.0,2026-03-03T19:38:00
LOT-2225,implant,IMP-03,beam_current,12.0635,11.58,12.42,2026-03-03T20:48:00
LOT-2225,implant,IMP-03,acceleration_energy,79.9297,78.2,81.8,2026-03-03T20:48:00
LOT-2225,implant,IMP-03,tilt_angle,7.0102,6.79,7.21,2026-03-03T20:48:00
LOT-2226,litho,LITHO-03,exposure_energy,24.4573,23.7,25.3,2026-03-04T16:15:00
LOT-2226,litho,LITHO-03,focus_offset,8.236,-7.5,7.5,2026-03-04T16:15:00
LOT-2226,litho,LITHO-03,numerical_aperture,1.3549,1.339,1.361,2026-03-04T16:15:00
LOT-2226,etch,ETCH-06,chamber_pressure,14.6377,13.8,16.2,2026-03-04T17:22:00
LOT-2226,etch,ETCH-06,rf_power_forward,854.5062,828.0,872.0,2026-03-04T17:22:00
LOT-2226,etch,ETCH-06,gas_flow_cl2,119.8072,115.8,124.2,2026-03-04T17:22:00
LOT-2226,cvd,CVD-03,deposition_temp,400.7268,394.5,405.5,2026-03-04T18:10:00
LOT-2226,cvd,CVD-03,chamber_pressure,3.9697,3.79,4.21,2026-03-04T18:10:00
LOT-2226,cvd,CVD-03,rf_bias,249.7356,240.0,260.0,2026-03-04T18:10:00
LOT-2226,cmp,CMP-02,head_downforce,3.4382,3.33,3.67,2026-03-04T19:06:00
LOT-2226,cmp,CMP-02,platen_rpm,75.1476,72.9,77.1,2026-03-04T19:06:00
LOT-2226,cmp,CMP-02,slurry_flow_rate,178.4506,173.0,187.0,2026-03-04T19:06:00
LOT-2226,implant,IMP-02,beam_current,11.9003,11.58,12.42,2026-03-04T20:16:00
LOT-2226,implant,IMP-02,acceleration_energy,79.6256,78.2,81.8,2026-03-04T20:16:00
LOT-2226,implant,IMP-02,tilt_angle,7.0597,6.79,7.21,2026-03-04T20:16:00
LOT-2227,litho,LITHO-03,exposure_energy,24.1714,23.7,25.3,2026-03-04T18:51:00
LOT-2227,litho,LITHO-03,focus_offset,8.1806,-7.5,7.5,2026-03-04T18:51:00
LOT-2227,litho,LITHO-03,numerical_aperture,1.3512,1.339,1.361,2026-03-04T18:51:00
LOT-2227,etch,ETCH-07,chamber_pressure,15.6325,13.8,16.2,2026-03-04T20:05:00
LOT-2227,etch,ETCH-07,rf_power_forward,842.2577,828.0,872.0,2026-03-04T20:05:00
LOT-2227,etch,ETCH-07,gas_flow_cl2,119.9083,115.8,124.2,2026-03-04T20:05:00
LOT-2227,cvd,CVD-05,deposition_temp,398.8444,394.5,405.5,2026-03-04T21:11:00
LOT-2227,cvd,CVD-05,chamber_pressure,3.9448,3.79,4.21,2026-03-04T21:11:00
LOT-2227,cvd,CVD-05,rf_bias,249.2974,240.0,260.0,2026-03-04T21:11:00
LOT-2227,cmp,CMP-04,head_downforce,3.4229,3.33,3.67,2026-03-04T22:23:00
LOT-2227,cmp,CMP-04,platen_rpm,74.8475,72.9,77.1,2026-03-04T22:23:00
LOT-2227,cmp,CMP-04,slurry_flow_rate,178.4537,173.0,187.0,2026-03-04T22:23:00
LOT-2227,implant,IMP-03,beam_current,11.9483,11.58,12.42,2026-03-04T23:29:00
LOT-2227,implant,IMP-03,acceleration_energy,79.5212,78.2,81.8,2026-03-04T23:29:00
LOT-2227,implant,IMP-03,tilt_angle,7.0467,6.79,7.21,2026-03-04T23:29:00
LOT-2228,litho,LITHO-03,exposure_energy,24.4533,23.7,25.3,2026-03-04T05:14:00
LOT-2228,litho,LITHO-03,focus_offset,7.1387,-7.5,7.5,2026-03-04T05:14:00
LOT-2228,litho,LITHO-03,numerical_aperture,1.3515,1.339,1.361,2026-03-04T05:14:00
LOT-2228,etch,ETCH-04,chamber_pressure,14.4883,13.8,16.2,2026-03-04T06:19:00
LOT-2228,etch,ETCH-04,rf_power_forward,843.79,828.0,872.0,2026-03-04T06:19:00
LOT-2228,etch,ETCH-04,gas_flow_cl2,121.589,115.8,124.2,2026-03-04T06:19:00
LOT-2228,cvd,CVD-06,deposition_temp,398.4629,394.5,405.5,2026-03-04T07:24:00
LOT-2228,cvd,CVD-06,chamber_pressure,3.9649,3.79,4.21,2026-03-04T07:24:00
LOT-2228,cvd,CVD-06,rf_bias,253.1154,240.0,260.0,2026-03-04T07:24:00
LOT-2228,cmp,CMP-04,head_downforce,3.4464,3.33,3.67,2026-03-04T08:12:00
LOT-2228,cmp,CMP-04,platen_rpm,75.1628,72.9,77.1,2026-03-04T08:12:00
LOT-2228,cmp,CMP-04,slurry_flow_rate,180.8617,173.0,187.0,2026-03-04T08:12:00
LOT-2228,implant,IMP-01,beam_current,12.0922,11.58,12.42,2026-03-04T09:12:00
LOT-2228,implant,IMP-01,acceleration_energy,79.8908,78.2,81.8,2026-03-04T09:12:00
LOT-2228,implant,IMP-01,tilt_angle,7.0519,6.79,7.21,2026-03-04T09:12:00
LOT-2229,litho,LITHO-03,exposure_energy,24.47,23.7,25.3,2026-03-03T23:07:00
LOT-2229,litho,LITHO-03,focus_offset,6.6374,-7.5,7.5,2026-03-03T23:07:00
LOT-2229,litho,LITHO-03,numerical_aperture,1.3491,1.339,1.361,2026-03-03T23:07:00
LOT-2229,etch,ETCH-05,chamber_pressure,14.6092,13.8,16.2,2026-03-04T00:10:00
LOT-2229,etch,ETCH-05,rf_power_forward,855.3402,828.0,872.0,2026-03-04T00:10:00
LOT-2229,etch,ETCH-05,gas_flow_cl2,118.9277,115.8,124.2,2026-03-04T00:10:00
LOT-2229,cvd,CVD-03,deposition_temp,399.5862,394.5,405.5,2026-03-04T01:03:00
LOT-2229,cvd,CVD-03,chamber_pressure,4.0092,3.79,4.21,2026-03-04T01:03:00
LOT-2229,cvd,CVD-03,rf_bias,248.145,240.0,260.0,2026-03-04T01:03:00
LOT-2229,cmp,CMP-02,head_downforce,3.4306,3.33,3.67,2026-03-04T02:14:00
LOT-2229,cmp,CMP-02,platen_rpm,75.5965,72.9,77.1,2026-03-04T02:14:00
LOT-2229,cmp,CMP-02,slurry_flow_rate,179.969,173.0,187.0,2026-03-04T02:14:00
LOT-2229,implant,IMP-03,beam_current,11.8366,11.58,12.42,2026-03-04T03:26:00
LOT-2229,implant,IMP-03,acceleration_energy,79.9791,78.2,81.8,2026-03-04T03:26:00
LOT-2229,implant,IMP-03,tilt_angle,7.0691,6.79,7.21,2026-03-04T03:26:00
LOT-2230,litho,LITHO-03,exposure_energy,24.2474,23.7,25.3,2026-03-05T02:52:00
LOT-2230,litho,LITHO-03,focus_offset,7.6757,-7.5,7.5,2026-03-05T02:52:00
LOT-2230,litho,LITHO-03,numerical_aperture,1.3523,1.339,1.361,2026-03-05T02:52:00
LOT-2230,etch,ETCH-06,chamber_pressure,15.2696,13.8,16.2,2026-03-05T03:37:00
LOT-2230,etch,ETCH-06,rf_power_forward,852.8927,828.0,872.0,2026-03-05T03:37:00
LOT-2230,etch,ETCH-06,gas_flow_cl2,119.7941,115.8,124.2,2026-03-05T03:37:00
LOT-2230,cvd,CVD-01,deposition_temp,399.8179,394.5,405.5,2026-03-05T04:49:00
LOT-2230,cvd,CVD-01,chamber_pressure,4.0226,3.79,4.21,2026-03-05T04:49:00
LOT-2230,cvd,CVD-01,rf_bias,245.8918,240.0,260.0,2026-03-05T04:49:00
LOT-2230,cmp,CMP-04,head_downforce,3.5182,3.33,3.67,2026-03-05T06:06:00
LOT-2230,cmp,CMP-04,platen_rpm,75.1978,72.9,77.1,2026-03-05T06:06:00
LOT-2230,cmp,CMP-04,slurry_flow_rate,180.3158,173.0,187.0,2026-03-05T06:06:00
LOT-2230,implant,IMP-02,beam_current,11.8544,11.58,12.42,2026-03-05T06:58:00
LOT-2230,implant,IMP-02,acceleration_energy,79.5012,78.2,81.8,2026-03-05T06:58:00
LOT-2230,implant,IMP-02,tilt_angle,6.96,6.79,7.21,2026-03-05T06:58:00
LOT-2231,litho,LITHO-03,exposure_energy,24.5958,23.7,25.3,2026-03-05T00:54:00
LOT-2231,litho,LITHO-03,focus_offset,7.8641,-7.5,7.5,2026-03-05T00:54:00
LOT-2231,litho,LITHO-03,numerical_aperture,1.3547,1.339,1.361,2026-03-05T00:54:00
LOT-2231,etch,ETCH-03,chamber_pressure,15.3197,13.8,16.2,2026-03-05T02:03:00
LOT-2231,etch,ETCH-03,rf_power_forward,846.8418,828.0,872.0,2026-03-05T02:03:00
LOT-2231,etch,ETCH-03,gas_flow_cl2,120.7128,115.8,124.2,2026-03-05T02:03:00
LOT-2231,cvd,CVD-02,deposition_temp,402.707,394.5,405.5,2026-03-05T02:52:00
LOT-2231,cvd,CVD-02,chamber_pressure,3.9793,3.79,4.21,2026-03-05T02:52:00
LOT-2231,cvd,CVD-02,rf_bias,249.8273,240.0,260.0,2026-03-05T02:52:00
LOT-2231,cmp,CMP-01,head_downforce,3.5727,3.33,3.67,2026-03-05T04:01:00
LOT-2231,cmp,CMP-01,platen_rpm,74.6495,72.9,77.1,2026-03-05T04:01:00
LOT-2231,cmp,CMP-01,slurry_flow_rate,177.3593,173.0,187.0,2026-03-05T04:01:00
LOT-2231,implant,IMP-01,beam_current,12.0363,11.58,12.42,2026-03-05T05:00:00
LOT-2231,implant,IMP-01,acceleration_energy,80.2017,78.2,81.8,2026-03-05T05:00:00
LOT-2231,implant,IMP-01,tilt_angle,7.0173,6.79,7.21,2026-03-05T05:00:00
LOT-2232,litho,LITHO-03,exposure_energy,24.5443,23.7,25.3,2026-03-05T23:49:00
LOT-2232,litho,LITHO-03,focus_offset,8.0144,-7.5,7.5,2026-03-05T23:49:00
LOT-2232,litho,LITHO-03,numerical_aperture,1.3507,1.339,1.361,2026-03-05T23:49:00
LOT-2232,etch,ETCH-08,chamber_pressure,14.9767,13.8,16.2,2026-03-06T01:05:00
LOT-2232,etch,ETCH-08,rf_power_forward,856.8871,828.0,872.0,2026-03-06T01:05:00
LOT-2232,etch,ETCH-08,gas_flow_cl2,118.7083,115.8,124.2,2026-03-06T01:05:00
LOT-2232,cvd,CVD-03,deposition_temp,399.1306,394.5,405.5,2026-03-06T01:54:00
LOT-2232,cvd,CVD-03,chamber_pressure,3.9724,3.79,4.21,2026-03-06T01:54:00
LOT-2232,cvd,CVD-03,rf_bias,251.1195,240.0,260.0,2026-03-06T01:54:00
LOT-2232,cmp,CMP-02,head_downforce,3.5486,3.33,3.67,2026-03-06T02:43:00
LOT-2232,cmp,CMP-02,platen_rpm,74.93,72.9,77.1,2026-03-06T02:43:00
LOT-2232,cmp,CMP-02,slurry_flow_rate,178.2978,173.0,187.0,2026-03-06T02:43:00
LOT-2232,implant,IMP-01,beam_current,11.784,11.58,12.42,2026-03-06T03:50:00
LOT-2232,implant,IMP-01,acceleration_energy,79.4993,78.2,81.8,2026-03-06T03:50:00
LOT-2232,implant,IMP-01,tilt_angle,6.9658,6.79,7.21,2026-03-06T03:50:00
LOT-2233,litho,LITHO-03,exposure_energy,24.1725,23.7,25.3,2026-03-06T03:59:00
LOT-2233,litho,LITHO-03,focus_offset,7.2467,-7.5,7.5,2026-03-06T03:59:00
LOT-2233,litho,LITHO-03,numerical_aperture,1.3524,1.339,1.361,2026-03-06T03:59:00
LOT-2233,etch,ETCH-08,chamber_pressure,14.7481,13.8,16.2,2026-03-06T04:50:00
LOT-2233,etch,ETCH-08,rf_power_forward,846.2248,828.0,872.0,2026-03-06T04:50:00
LOT-2233,etch,ETCH-08,gas_flow_cl2,120.3213,115.8,124.2,2026-03-06T04:50:00
LOT-2233,cvd,CVD-05,deposition_temp,402.0114,394.5,405.5,2026-03-06T05:50:00
LOT-2233,cvd,CVD-05,chamber_pressure,4.0552,3.79,4.21,2026-03-06T05:50:00
LOT-2233,cvd,CVD-05,rf_bias,252.0661,240.0,260.0,2026-03-06T05:50:00
LOT-2233,cmp,CMP-02,head_downforce,3.4732,3.33,3.67,2026-03-06T06:35:00
LOT-2233,cmp,CMP-02,platen_rpm,75.3885,72.9,77.1,2026-03-06T06:35:00
LOT-2233,cmp,CMP-02,slurry_flow_rate,178.6025,173.0,187.0,2026-03-06T06:35:00
LOT-2233,implant,IMP-01,beam_current,11.9844,11.58,12.42,2026-03-06T07:28:00
LOT-2233,implant,IMP-01,acceleration_energy,80.3055,78.2,81.8,2026-03-06T07:28:00
LOT-2233,implant,IMP-01,tilt_angle,7.014,6.79,7.21,2026-03-06T07:28:00
LOT-2234,litho,LITHO-03,exposure_energy,24.5488,23.7,25.3,2026-03-05T15:55:00
LOT-2234,litho,LITHO-03,focus_offset,7.5772,-7.5,7.5,2026-03-05T15:55:00
LOT-2234,litho,LITHO-03,numerical_aperture,1.3456,1.339,1.361,2026-03-05T15:55:00
LOT-2234,etch,ETCH-06,chamber_pressure,14.9963,13.8,16.2,2026-03-05T16:58:00
LOT-2234,etch,ETCH-06,rf_power_forward,851.0747,828.0,872.0,2026-03-05T16:58:00
LOT-2234,etch,ETCH-06,gas_flow_cl2,121.2866,115.8,124.2,2026-03-05T16:58:00
LOT-2234,cvd,CVD-04,deposition_temp,399.0768,394.5,405.5,2026-03-05T18:04:00
LOT-2234,cvd,CVD-04,chamber_pressure,4.0326,3.79,4.21,2026-03-05T18:04:00
LOT-2234,cvd,CVD-04,rf_bias,247.1732,240.0,260.0,2026-03-05T18:04:00
LOT-2234,cmp,CMP-01,head_downforce,3.4936,3.33,3.67,2026-03-05T19:14:00
LOT-2234,cmp,CMP-01,platen_rpm,74.4906,72.9,77.1,2026-03-05T19:14:00
LOT-2234,cmp,CMP-01,slurry_flow_rate,177.655,173.0,187.0,2026-03-05T19:14:00
LOT-2234,implant,IMP-01,beam_current,11.8469,11.58,12.42,2026-03-05T20:28:00
LOT-2234,implant,IMP-01,acceleration_energy,79.7928,78.2,81.8,2026-03-05T20:28:00
LOT-2234,implant,IMP-01,tilt_angle,6.9791,6.79,7.21,2026-03-05T20:28:00
LOT-2240,litho,LITHO-02,exposure_energy,24.5192,23.7,25.3,2026-03-01T16:48:00
LOT-2240,litho,LITHO-02,focus_offset,2.9008,-7.5,7.5,2026-03-01T16:48:00
LOT-2240,litho,LITHO-02,numerical_aperture,1.3516,1.339,1.361,2026-03-01T16:48:00
LOT-2240,etch,ETCH-04,chamber_pressure,15.4242,13.8,16.2,2026-03-01T18:02:00
LOT-2240,etch,ETCH-04,rf_power_forward,847.0124,828.0,872.0,2026-03-01T18:02:00
LOT-2240,etch,ETCH-04,gas_flow_cl2,119.4145,115.8,124.2,2026-03-01T18:02:00
LOT-2240,cvd,CVD-05,deposition_temp,400.667,394.5,405.5,2026-03-01T19:22:00
LOT-2240,cvd,CVD-05,chamber_pressure,3.9925,3.79,4.21,2026-03-01T19:22:00
LOT-2240,cvd,CVD-05,rf_bias,250.4569,240.0,260.0,2026-03-01T19:22:00
LOT-2240,cmp,CMP-02,head_downforce,3.6808,3.33,3.67,2026-03-01T20:12:00
LOT-2240,cmp,CMP-02,platen_rpm,74.3382,72.9,77.1,2026-03-01T20:12:00
LOT-2240,cmp,CMP-02,slurry_flow_rate,181.6565,173.0,187.0,2026-03-01T20:12:00
LOT-2240,implant,IMP-02,beam_current,12.1178,11.58,12.42,2026-03-01T21:00:00
LOT-2240,implant,IMP-02,acceleration_energy,78.9725,78.2,81.8,2026-03-01T21:00:00
LOT-2240,implant,IMP-02,tilt_angle,7.0315,6.79,7.21,2026-03-01T21:00:00
LOT-2241,litho,LITHO-03,exposure_energy,24.6361,23.7,25.3,2026-03-03T05:48:00
LOT-2241,litho,LITHO-03,focus_offset,-3.7277,-7.5,7.5,2026-03-03T05:48:00
LOT-2241,litho,LITHO-03,numerical_aperture,1.3473,1.339,1.361,2026-03-03T05:48:00
LOT-2241,etch,ETCH-07,chamber_pressure,15.4261,13.8,16.2,2026-03-03T06:45:00
LOT-2241,etch,ETCH-07,rf_power_forward,849.4309,828.0,872.0,2026-03-03T06:45:00
LOT-2241,etch,ETCH-07,gas_flow_cl2,120.3876,115.8,124.2,2026-03-03T06:45:00
LOT-2241,cvd,CVD-02,deposition_temp,399.4887,394.5,405.5,2026-03-03T07:40:00
LOT-2241,cvd,CVD-02,chamber_pressure,3.9924,3.79,4.21,2026-03-03T07:40:00
LOT-2241,cvd,CVD-02,rf_bias,246.1396,240.0,260.0,2026-03-03T07:40:00
LOT-2241,cmp,CMP-02,head_downforce,3.694,3.33,3.67,2026-03-03T08:57:00
LOT-2241,cmp,CMP-02,platen_rpm,74.8453,72.9,77.1,2026-03-03T08:57:00
LOT-2241,cmp,CMP-02,slurry_flow_rate,179.5757,173.0,187.0,2026-03-03T08:57:00
LOT-2241,implant,IMP-01,beam_current,11.8929,11.58,12.42,2026-03-03T09:53:00
LOT-2241,implant,IMP-01,acceleration_energy,79.8175,78.2,81.8,2026-03-03T09:53:00
LOT-2241,implant,IMP-01,tilt_angle,7.0247,6.79,7.21,2026-03-03T09:53:00
LOT-2242,litho,LITHO-04,exposure_energy,24.413,23.7,25.3,2026-03-03T17:52:00
LOT-2242,litho,LITHO-04,focus_offset,1.5168,-7.5,7.5,2026-03-03T17:52:00
LOT-2242,litho,LITHO-04,numerical_aperture,1.3515,1.339,1.361,2026-03-03T17:52:00
LOT-2242,etch,ETCH-02,chamber_pressure,15.0206,13.8,16.2,2026-03-03T19:01:00
LOT-2242,etch,ETCH-02,rf_power_forward,853.6833,828.0,872.0,2026-03-03T19:01:00
LOT-2242,etch,ETCH-02,gas_flow_cl2,120.2501,115.8,124.2,2026-03-03T19:01:00
LOT-2242,cvd,CVD-05,deposition_temp,399.7631,394.5,405.5,2026-03-03T20:16:00
LOT-2242,cvd,CVD-05,chamber_pressure,4.0155,3.79,4.21,2026-03-03T20:16:00
LOT-2242,cvd,CVD-05,rf_bias,250.5567,240.0,260.0,2026-03-03T20:16:00
LOT-2242,cmp,CMP-02,head_downforce,3.6681,3.33,3.67,2026-03-03T21:24:00
LOT-2242,cmp,CMP-02,platen_rpm,74.5712,72.9,77.1,2026-03-03T21:24:00
LOT-2242,cmp,CMP-02,slurry_flow_rate,180.6646,173.0,187.0,2026-03-03T21:24:00
LOT-2242,implant,IMP-01,beam_current,11.9037,11.58,12.42,2026-03-03T22:11:00
LOT-2242,implant,IMP-01,acceleration_energy,79.8698,78.2,81.8,2026-03-03T22:11:00
LOT-2242,implant,IMP-01,tilt_angle,7.0481,6.79,7.21,2026-03-03T22:11:00
LOT-2243,litho,LITHO-02,exposure_energy,24.2236,23.7,25.3,2026-03-03T13:06:00
LOT-2243,litho,LITHO-02,focus_offset,-0.8138,-7.5,7.5,2026-03-03T13:06:00
LOT-2243,litho,LITHO-02,numerical_aperture,1.352,1.339,1.361,2026-03-03T13:06:00
LOT-2243,etch,ETCH-01,chamber_pressure,14.7816,13.8,16.2,2026-03-03T14:19:00
LOT-2243,etch,ETCH-01,rf_power_forward,856.7647,828.0,872.0,2026-03-03T14:19:00
LOT-2243,etch,ETCH-01,gas_flow_cl2,119.8386,115.8,124.2,2026-03-03T14:19:00
LOT-2243,cvd,CVD-05,deposition_temp,400.0552,394.5,405.5,2026-03-03T15:18:00
LOT-2243,cvd,CVD-05,chamber_pressure,3.9779,3.79,4.21,2026-03-03T15:18:00
LOT-2243,cvd,CVD-05,rf_bias,247.8287,240.0,260.0,2026-03-03T15:18:00
LOT-2243,cmp,CMP-02,head_downforce,3.6787,3.33,3.67,2026-03-03T16:37:00
LOT-2243,cmp,CMP-02,platen_rpm,74.4976,72.9,77.1,2026-03-03T16:37:00
LOT-2243,cmp,CMP-02,slurry_flow_rate,179.0773,173.0,187.0,2026-03-03T16:37:00
LOT-2243,implant,IMP-02,beam_current,12.0777,11.58,12.42,2026-03-03T17:27:00
LOT-2243,implant,IMP-02,acceleration_energy,79.9277,78.2,81.8,2026-03-03T17:27:00
LOT-2243,implant,IMP-02,tilt_angle,6.8866,6.79,7.21,2026-03-03T17:27:00
LOT-2244,litho,LITHO-01,exposure_energy,24.4444,23.7,25.3,2026-03-03T00:20:00
LOT-2244,litho,LITHO-01,focus_offset,0.8089,-7.5,7.5,2026-03-03T00:20:00
LOT-2244,litho,LITHO-01,numerical_aperture,1.3504,1.339,1.361,2026-03-03T00:20:00
LOT-2244,etch,ETCH-06,chamber_pressure,15.1871,13.8,16.2,2026-03-03T01:16:00
LOT-2244,etch,ETCH-06,rf_power_forward,854.8142,828.0,872.0,2026-03-03T01:16:00
LOT-2244,etch,ETCH-06,gas_flow_cl2,120.6664,115.8,124.2,2026-03-03T01:16:00
LOT-2244,cvd,CVD-03,deposition_temp,400.6685,394.5,405.5,2026-03-03T02:12:00
LOT-2244,cvd,CVD-03,chamber_pressure,3.961,3.79,4.21,2026-03-03T02:12:00
LOT-2244,cvd,CVD-03,rf_bias,250.8678,240.0,260.0,2026-03-03T02:12:00
LOT-2244,cmp,CMP-02,head_downforce,3.6703,3.33,3.67,2026-03-03T03:28:00
LOT-2244,cmp,CMP-02,platen_rpm,74.7025,72.9,77.1,2026-03-03T03:28:00
LOT-2244,cmp,CMP-02,slurry_flow_rate,178.407,173.0,187.0,2026-03-03T03:28:00
LOT-2244,implant,IMP-02,beam_current,11.9008,11.58,12.42,2026-03-03T04:19:00
LOT-2244,implant,IMP-02,acceleration_energy,80.0652,78.2,81.8,2026-03-03T04:19:00
LOT-2244,implant,IMP-02,tilt_angle,7.0212,6.79,7.21,2026-03-03T04:19:00
LOT-2245,litho,LITHO-02,exposure_energy,24.7252,23.7,25.3,2026-03-04T07:04:00
LOT-2245,litho,LITHO-02,focus_offset,-0.9597,-7.5,7.5,2026-03-04T07:04:00
LOT-2245,litho,LITHO-02,numerical_aperture,1.3538,1.339,1.361,2026-03-04T07:04:00
LOT-2245,etch,ETCH-03,chamber_pressure,14.4773,13.8,16.2,2026-03-04T08:04:00
LOT-2245,etch,ETCH-03,rf_power_forward,850.6257,828.0,872.0,2026-03-04T08:04:00
LOT-2245,etch,ETCH-03,gas_flow_cl2,118.9726,115.8,124.2,2026-03-04T08:04:00
LOT-2245,cvd,CVD-05,deposition_temp,399.0863,394.5,405.5,2026-03-04T08:51:00
LOT-2245,cvd,CVD-05,chamber_pressure,4.0216,3.79,4.21,2026-03-04T08:51:00
LOT-2245,cvd,CVD-05,rf_bias,250.6701,240.0,260.0,2026-03-04T08:51:00
LOT-2245,cmp,CMP-02,head_downforce,3.6934,3.33,3.67,2026-03-04T09:43:00
LOT-2245,cmp,CMP-02,platen_rpm,74.2469,72.9,77.1,2026-03-04T09:43:00
LOT-2245,cmp,CMP-02,slurry_flow_rate,180.5074,173.0,187.0,2026-03-04T09:43:00
LOT-2245,implant,IMP-02,beam_current,11.9352,11.58,12.42,2026-03-04T10:44:00
LOT-2245,implant,IMP-02,acceleration_energy,79.5775,78.2,81.8,2026-03-04T10:44:00
LOT-2245,implant,IMP-02,tilt_angle,6.9589,6.79,7.21,2026-03-04T10:44:00
LOT-2246,litho,LITHO-03,exposure_energy,24.8372,23.7,25.3,2026-03-04T09:53:00
LOT-2246,litho,LITHO-03,focus_offset,0.0405,-7.5,7.5,2026-03-04T09:53:00
LOT-2246,litho,LITHO-03,numerical_aperture,1.353,1.339,1.361,2026-03-04T09:53:00
LOT-2246,etch,ETCH-01,chamber_pressure,14.7039,13.8,16.2,2026-03-04T10:44:00
LOT-2246,etch,ETCH-01,rf_power_forward,852.4689,828.0,872.0,2026-03-04T10:44:00
LOT-2246,etch,ETCH-01,gas_flow_cl2,120.5599,115.8,124.2,2026-03-04T10:44:00
LOT-2246,cvd,CVD-03,deposition_temp,399.8188,394.5,405.5,2026-03-04T11:38:00
LOT-2246,cvd,CVD-03,chamber_pressure,4.0106,3.79,4.21,2026-03-04T11:38:00
LOT-2246,cvd,CVD-03,rf_bias,248.669,240.0,260.0,2026-03-04T11:38:00
LOT-2246,cmp,CMP-02,head_downforce,3.6882,3.33,3.67,2026-03-04T12:29:00
LOT-2246,cmp,CMP-02,platen_rpm,75.9095,72.9,77.1,2026-03-04T12:29:00
LOT-2246,cmp,CMP-02,slurry_flow_rate,179.9667,173.0,187.0,2026-03-04T12:29:00
LOT-2246,implant,IMP-02,beam_current,11.7694,11.58,12.42,2026-03-04T13:37:00
LOT-2246,implant,IMP-02,acceleration_energy,79.9043,78.2,81.8,2026-03-04T13:37:00
LOT-2246,implant,IMP-02,tilt_angle,7.0034,6.79,7.21,2026-03-04T13:37:00
LOT-2247,litho,LITHO-03,exposure_energy,24.5834,23.7,25.3,2026-03-03T14:56:00
LOT-2247,litho,LITHO-03,focus_offset,0.2017,-7.5,7.5,2026-03-03T14:56:00
LOT-2247,litho,LITHO-03,numerical_aperture,1.3506,1.339,1.361,2026-03-03T14:56:00
LOT-2247,etch,ETCH-05,chamber_pressure,15.5439,13.8,16.2,2026-03-03T15:44:00
LOT-2247,etch,ETCH-05,rf_power_forward,858.2495,828.0,872.0,2026-03-03T15:44:00
LOT-2247,etch,ETCH-05,gas_flow_cl2,121.1126,115.8,124.2,2026-03-03T15:44:00
LOT-2247,cvd,CVD-05,deposition_temp,398.9355,394.5,405.5,2026-03-03T16:51:00
LOT-2247,cvd,CVD-05,chamber_pressure,3.9654,3.79,4.21,2026-03-03T16:51:00
LOT-2247,cvd,CVD-05,rf_bias,249.0963,240.0,260.0,2026-03-03T16:51:00
LOT-2247,cmp,CMP-02,head_downforce,3.6866,3.33,3.67,2026-03-03T17:55:00
LOT-2247,cmp,CMP-02,platen_rpm,74.7657,72.9,77.1,2026-03-03T17:55:00
LOT-2247,cmp,CMP-02,slurry_flow_rate,183.2939,173.0,187.0,2026-03-03T17:55:00
LOT-2247,implant,IMP-01,beam_current,11.9794,11.58,12.42,2026-03-03T19:03:00
LOT-2247,implant,IMP-01,acceleration_energy,80.6649,78.2,81.8,2026-03-03T19:03:00
LOT-2247,implant,IMP-01,tilt_angle,7.0819,6.79,7.21,2026-03-03T19:03:00
LOT-2248,litho,LITHO-02,exposure_energy,24.3767,23.7,25.3,2026-03-05T06:58:00
